Período do ingresso,Turno,Turma,Id. GRACE,Situação,Tipo ingresso,Sexo
2013/1,Noturno,104,1609,Abandono 2 semestres sem matrícula,Vestibular,Masculino
2013/1,Noturno,104,1610,Término,Vestibular 4 Lista,Masculino
2013/1,Noturno,104,1611,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1612,Ativo,Vestibular,Masculino
2013/1,Noturno,104,1613,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1614,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1615,Transferência USP,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1616,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1617,Ativo,Vestibular,Feminino
2013/1,Noturno,104,1618,Ativo,Vestibular 2 Lista,Masculino
2013/1,Noturno,104,1619,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2013/1,Noturno,104,1620,Cancelamento 0 crédito em dois semestres,Vestibular 3 Lista,Masculino
2013/1,Noturno,104,1621,Desistência a pedido,Vestibular,Masculino
2013/1,Noturno,104,1622,Transferência USP,Vestibular,Masculino
2013/1,Noturno,104,1623,Cancelamento 0 crédito em dois semestres,Vestibular 5 Lista,Masculino
2013/1,Noturno,104,1624,Desistência a pedido,Vestibular,Masculino
2013/1,Noturno,104,1625,Término,Vestibular,Masculino
2013/1,Noturno,104,1626,Ativo,Vestibular 2 Lista,Masculino
2014/1,Diurno,102,1627,Ativo,Vestibular,Masculino
2014/1,Diurno,102,1628,Ativo,Vestibular,Masculino
2014/1,Diurno,102,1629,Ativo,Vestibular,Masculino
2014/1,Diurno,102,1630,Ativo,Vestibular 3 Lista,Masculino
2014/1,Diurno,102,1631,Encerramento novo ingresso,Vestibular 5 Lista,Masculino
2014/1,Diurno,102,1632,Ativo,Vestibular 2 Lista,Masculino
2014/1,Diurno,102,1633,Cancelamento 0 crédito em dois semestres,Vestibular 4 Lista,Masculino
2014/1,Diurno,102,1634,Cancelamento menos 20% créditos 2 semestres,Vestibular 4 Lista,Masculino
2014/1,Diurno,102,1635,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2014/1,Diurno,102,1636,Ativo,Vestibular 2 Lista,Masculino
2014/1,Diurno,102,1637,Ativo,Vestibular 2 Lista,Masculino
2014/1,Diurno,102,1638,Ativo,Vestibular 4 Lista,Feminino
2014/1,Diurno,102,1639,Encerramento novo ingresso,Vestibular,Feminino
2014/1,Diurno,102,1640,Ativo,Vestibular,Feminino
2014/1,Diurno,102,1641,Abandono 2 semestres sem matrícula,Vestibular 3 Lista,Masculino
2014/1,Diurno,102,1642,Transferência USP,Vestibular 4 Lista,Masculino
2014/1,Diurno,102,1643,Ativo,Vestibular,Masculino
2014/1,Diurno,102,1644,Desistência a pedido,Vestibular,Masculino
2014/1,Diurno,102,1645,Cancelamento 0 crédito em dois semestres,Vestibular,Feminino
2014/1,Diurno,102,1646,Ativo,Vestibular,Masculino
2014/1,Diurno,102,1647,Encerramento novo ingresso,Vestibular,Masculino
2014/1,Diurno,102,1648,Ativo,Vestibular,Feminino
2014/1,Diurno,102,1649,Cancelamento 0 crédito em dois semestres,Vestibular,Masculino
2014/1,Diurno,102,1650,Trancado,Vestibular,Feminino
2014/1,Diurno,102,1651,Cancelamento menos 20% créditos 2 semestres,Vestibular 2 Lista,Feminino
2014/1,Diurno,102,1652,Ativo,Vestibular 2 Lista,Feminino
2014/1,Diurno,102,1653,Ativo,Vestibular,Masculino
2014/1,Diurno,102,1654,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2014/1,Diurno,102,1655,Ativo,Vestibular 2 Lista,Masculino
2014/1,Diurno,102,1656,Cancelamento 0 crédito em dois semestres,Vestibular,Masculino
2014/1,Diurno,102,1657,Desistência a pedido,Vestibular,Masculino
2014/1,Diurno,102,1658,Ativo,Vestibular 4 Lista,Masculino
2014/1,Diurno,102,1659,Ativo,Vestibular 5 Lista,Masculino
2014/1,Diurno,102,1660,Cancelamento 0 crédito em dois semestres,Vestibular,Feminino
2014/1,Diurno,102,1661,Ativo,Vestibular,Masculino
2014/1,Diurno,102,1662,Ativo,Vestibular,Masculino
2014/1,Diurno,102,1663,Cancelamento menos 20% créditos 2 semestres,Vestibular,Masculino
2014/1,Diurno,102,1664,Ativo,Vestibular 3 Lista,Masculino
2014/1,Diurno,102,1665,Cancelamento 0 crédito em dois semestres,Vestibular 4 Lista,Masculino
2014/1,Diurno,102,1666,Ativo,Vestibular,Feminino
2014/1,Diurno,102,1667,Encerramento novo ingresso,Vestibular,Masculino
2014/1,Diurno,102,1668,Cancelamento trancamento 4 semestres,Vestibular,Masculino
2014/1,Diurno,102,1669,Desistência a pedido,Vestibular 6 Lista,Masculino
2014/1,Diurno,102,1670,Ativo,Vestibular,Masculino
2014/1,Diurno,102,1671,Ativo,Vestibular 2 Lista,Masculino
2014/1,Diurno,102,1672,Ativo,Vestibular 4 Lista,Masculino
2014/1,Diurno,102,1673,Ativo,Vestibular 2 Lista,Masculino
2014/1,Diurno,102,1674,Ativo,Vestibular 2 Lista,Masculino
2014/1,Diurno,102,1675,Transferência USP,Vestibular 4 Lista,Masculino
2014/1,Diurno,102,1676,Encerramento novo ingresso,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1677,Ativo,Vestibular 6 Lista,Masculino
2014/1,Noturno,104,1678,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1679,Reativado,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1680,Ativo,Vestibular 6 Lista,Masculino
2014/1,Noturno,104,1681,Cancelamento trancamento 4 semestres,Vestibular 6 Lista,Masculino
2014/1,Noturno,104,1682,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1683,Reativado,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1684,Ativo,Vestibular 5 Lista,Masculino
2014/1,Noturno,104,1685,Cancelamento menos 20% créditos 2 semestres,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1686,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1687,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1688,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1689,Desistência a pedido,Vestibular 6 Lista,Masculino
2014/1,Noturno,104,1690,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1691,Ativo,Vestibular 3 Lista,Feminino
2014/1,Noturno,104,1692,Cancelamento menos 20% créditos 2 semestres,Vestibular 5 Lista,Masculino
2014/1,Noturno,104,1693,Ativo,Vestibular,Feminino
2014/1,Noturno,104,1694,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1695,Encerramento novo ingresso,Vestibular,Masculino
2014/1,Noturno,104,1696,Desistência a pedido,Vestibular,Masculino
2014/1,Noturno,104,1697,Ativo,Vestibular 5 Lista,Masculino
2014/1,Noturno,104,1698,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1699,Ativo,Vestibular 6 Lista,Masculino
2014/1,Noturno,104,1700,Trancado,Vestibular,Masculino
2014/1,Noturno,104,1701,Ativo,Vestibular 4 Lista,Masculino
2014/1,Noturno,104,1702,Ativo,Vestibular 6 Lista,Masculino
2014/1,Noturno,104,1703,Cancelamento menos 20% dos créditos,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1704,Término,Vestibular 6 Lista,Masculino
2014/1,Noturno,104,1705,Ativo,Vestibular 7 Lista,Masculino
2014/1,Noturno,104,1706,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1707,Reativado,Vestibular,Masculino
2014/1,Noturno,104,1708,Cancelamento menos 20% dos créditos,Vestibular 5 Lista,Masculino
2014/1,Noturno,104,1709,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1710,Trancado,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1711,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1712,Ingressante sem Frequência,Vestibular 7 Lista,Masculino
2014/1,Noturno,104,1713,Ingressante sem Frequência,Vestibular 5 Lista,Masculino
2014/1,Noturno,104,1714,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1715,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1716,Trancado,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1717,Trancado,Vestibular,Masculino
2014/1,Noturno,104,1718,Abandono 2 semestres sem matrícula,Vestibular 4 Lista,Masculino
2014/1,Noturno,104,1719,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1720,Ativo,Vestibular,Feminino
2014/1,Noturno,104,1721,Reativado,Vestibular 4 Lista,Masculino
2014/1,Noturno,104,1722,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1723,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1724,Ativo,Vestibular 7 Lista,Masculino
2014/1,Noturno,104,1725,Transferência USP,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1726,Ativo,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1727,Ativo,Vestibular,Feminino
2014/1,Noturno,104,1728,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1729,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1730,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1731,Transferência USP,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1732,Ativo,Vestibular 8 Lista,Feminino
2014/1,Noturno,104,1733,Desistência a pedido,Vestibular,Feminino
2014/1,Noturno,104,1734,Ativo,Vestibular 3 Lista,Feminino
2014/1,Noturno,104,1735,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1736,Ativo,Vestibular 6 Lista,Feminino
2014/1,Noturno,104,1737,Transferência USP,Vestibular 5 Lista,Masculino
2014/1,Noturno,104,1738,Ativo,Vestibular 4 Lista,Feminino
2014/1,Noturno,104,1739,Ativo,Vestibular 6 Lista,Masculino
2014/1,Noturno,104,1740,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1741,Ativo,Vestibular 7 Lista,Masculino
2014/1,Noturno,104,1742,Transferência USP,Vestibular 7 Lista,Masculino
2014/1,Noturno,104,1743,Ativo,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1744,Ativo,Vestibular,Feminino
2014/1,Noturno,104,1745,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1746,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1747,Ativo,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1748,Ativo,Vestibular 8 Lista,Masculino
2014/1,Noturno,104,1749,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1750,Ativo,Vestibular 5 Lista,Masculino
2014/1,Noturno,104,1751,Abandono 2 semestres sem matrícula,Vestibular,Masculino
2014/1,Noturno,104,1752,Ingressante sem Frequência,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1753,Ingressante sem Frequência,Vestibular,Masculino
2014/1,Noturno,104,1754,Transferência USP,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1755,Ativo,Vestibular 2 Lista,Feminino
2014/1,Noturno,104,1756,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1757,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1758,Ativo,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1759,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1760,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1761,Ativo,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1762,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1763,Cancelamento 0 crédito em dois semestres,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1764,Ativo,Vestibular 5 Lista,Feminino
2014/1,Noturno,104,1765,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1766,Reativado,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1767,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1768,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1769,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1770,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1771,Ativo,Vestibular 8 Lista,Masculino
2014/1,Noturno,104,1772,Ativo,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1773,Desistência a pedido,Vestibular 3 Lista,Feminino
2014/1,Noturno,104,1774,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1775,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1776,Ingressante sem Frequência,Vestibular,Masculino
2014/1,Noturno,104,1777,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1778,Ativo,Vestibular,Feminino
2014/1,Noturno,104,1779,Cancelamento menos 20% dos créditos,Vestibular,Masculino
2014/1,Noturno,104,1780,Transferência USP,Vestibular,Masculino
2014/1,Noturno,104,1781,Ativo,Vestibular 6 Lista,Masculino
2014/1,Noturno,104,1782,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1783,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1784,Cancelamento menos 20% créditos 2 semestres,Vestibular,Masculino
2014/1,Noturno,104,1785,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1786,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1787,Trancado,Vestibular,Masculino
2014/1,Noturno,104,1788,Ativo,Vestibular 2 Lista,Feminino
2014/1,Noturno,104,1789,Transferência USP,Vestibular,Masculino
2014/1,Noturno,104,1790,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1791,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1792,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1793,Ativo,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1794,Desistência a pedido,Vestibular,Masculino
2014/1,Noturno,104,1795,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1796,Ativo,Vestibular 5 Lista,Masculino
2014/1,Noturno,104,1797,Ativo,Vestibular,Masculino
2014/1,Noturno,104,1798,Cancelamento menos 20% dos créditos,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1799,Trancado,Vestibular 3 Lista,Masculino
2014/1,Noturno,104,1800,Trancado,Vestibular 2 Lista,Masculino
2014/1,Noturno,104,1801,Ativo,Vestibular 4 Lista,Masculino
2014/1,Noturno,104,1802,Ingressante sem Frequência,Vestibular,Masculino
2014/1,Noturno,104,1803,Término,Vestibular,Masculino
2015/1,Diurno,102,1804,Ativo,Vestibular 6 Lista,masculino
2015/1,Diurno,102,1805,Cancelamento 0 crédito em dois semestres,Vestibular,masculino
2015/1,Diurno,102,1806,Ativo,Vestibular,feminino
2015/1,Diurno,102,1807,Ativo,Vestibular 6 Lista,feminino
2015/1,Diurno,102,1808,Trancado,Vestibular,masculino
2015/1,Diurno,102,1809,Desistência a pedido,Vestibular,masculino
2015/1,Diurno,102,1810,Ativo,Vestibular 6 Lista,masculino
2015/1,Diurno,102,1811,Desistência a pedido,Vestibular,masculino
2015/1,Diurno,102,1812,Cancelamento 0 crédito em dois semestres,Vestibular,masculino
2015/1,Diurno,102,1813,Cancelamento menos 20% créditos 2 semestres,Vestibular,masculino
2015/1,Diurno,102,1814,Ativo,Vestibular,feminino
2015/1,Diurno,102,1815,Trancado,Vestibular 2 Lista,masculino
2015/1,Diurno,102,1816,Ativo,Vestibular,masculino
2015/1,Diurno,102,1817,Ativo,Vestibular,masculino
2015/1,Diurno,102,1818,Ativo,Vestibular 2 Lista,masculino
2015/1,Diurno,102,1819,Ativo,Vestibular 2 Lista,masculino
2015/1,Diurno,102,1820,Reativado,Vestibular 4 Lista,masculino
2015/1,Diurno,102,1821,Ativo,Vestibular 2 Lista,masculino
2015/1,Diurno,102,1822,Ativo,Vestibular,masculino
2015/1,Diurno,102,1823,Ativo,Vestibular 6 Lista,masculino
2015/1,Diurno,102,1824,Ativo,Vestibular,feminino
2015/1,Diurno,102,1825,Ativo,Vestibular,masculino
2015/1,Diurno,102,1826,Ativo,Vestibular 6 Lista,masculino
2015/1,Diurno,102,1827,Ativo,Vestibular 2 Lista,feminino
2015/1,Diurno,102,1828,Ativo,Vestibular,masculino
2015/1,Diurno,102,1829,Encerramento novo ingresso,Vestibular,masculino
2015/1,Diurno,102,1830,Cancelamento 0 crédito em dois semestres,Vestibular 2 Lista,masculino
2015/1,Diurno,102,1831,Ativo,Vestibular 4 Lista,masculino
2015/1,Diurno,102,1832,Ativo,Vestibular,masculino
2015/1,Diurno,102,1833,Transferência USP,Vestibular,masculino
2015/1,Diurno,102,1834,Cancelamento 0 crédito em dois semestres,Vestibular,masculino
2015/1,Diurno,102,1835,Ingressante sem Frequência,Vestibular 4 Lista,masculino
2015/1,Diurno,102,1836,Ativo,Vestibular,masculino
2015/1,Diurno,102,1837,Ativo,Vestibular 4 Lista,masculino
2015/1,Diurno,102,1838,Ativo,Vestibular,masculino
2015/1,Diurno,102,1839,Ativo,Vestibular,masculino
2015/1,Diurno,102,1840,Ativo,Vestibular,masculino
2015/1,Diurno,102,1841,Ativo,Vestibular,masculino
2015/1,Diurno,102,1842,Ativo,Vestibular,masculino
2015/1,Diurno,102,1843,Ativo,Vestibular,masculino
2015/1,Diurno,102,1844,Encerramento novo ingresso,Vestibular,masculino
2015/1,Diurno,102,1845,Ativo,Vestibular,feminino
2015/1,Diurno,102,1846,Ativo,Vestibular,masculino
2015/1,Diurno,102,1847,Reativado,Vestibular 3 Lista,masculino
2015/1,Diurno,102,1848,Ativo,Vestibular 5 Lista,masculino
2015/1,Diurno,102,1849,Encerramento novo ingresso,Vestibular,masculino
2015/1,Diurno,102,1850,Ativo,Vestibular,masculino
2015/1,Diurno,102,1851,Desistência a pedido,Vestibular 4 Lista,masculino
2015/1,Diurno,102,1852,Ativo,Vestibular 2 Lista,masculino
2015/1,Diurno,102,1853,Ativo,Vestibular 4 Lista,masculino
2015/1,Diurno,102,1854,Ativo,Vestibular 2 Lista,feminino
2015/1,Diurno,102,1855,Cancelamento menos 20% créditos 2 semestres,Vestibular 2 Lista,masculino
2015/1,Diurno,102,1856,Ativo,Vestibular,masculino
2015/1,Diurno,102,1857,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1858,Ativo,Vestibular,masculino
2015/1,Noturno,104,1859,Ativo,Vestibular,masculino
2015/1,Noturno,104,1860,Ativo,Vestibular,masculino
2015/1,Noturno,104,1861,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1862,Desistência a pedido,Vestibular 6 Lista,masculino
2015/1,Noturno,104,1863,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1864,Ativo,Vestibular,feminino
2015/1,Noturno,104,1865,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1866,Ativo,Vestibular,masculino
2015/1,Noturno,104,1867,Ativo,Vestibular 4 Lista,masculino
2015/1,Noturno,104,1868,Ativo,Vestibular,masculino
2015/1,Noturno,104,1869,Encerramento novo ingresso,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1870,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1871,Ativo,Vestibular,feminino
2015/1,Noturno,104,1872,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1873,Ativo,Vestibular 4 Lista,masculino
2015/1,Noturno,104,1874,Ativo,Vestibular 4 Lista,feminino
2015/1,Noturno,104,1875,Ativo,Vestibular,feminino
2015/1,Noturno,104,1876,Cancelamento 0 crédito em dois semestres,Vestibular 6 Lista,masculino
2015/1,Noturno,104,1877,Encerramento novo ingresso,Vestibular 2 Lista,feminino
2015/1,Noturno,104,1878,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1879,Reativado,Vestibular,masculino
2015/1,Noturno,104,1880,Trancado,Vestibular 7 Lista,masculino
2015/1,Noturno,104,1881,Ativo,Vestibular,masculino
2015/1,Noturno,104,1882,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1883,Cancelamento menos 20% créditos 2 semestres,Vestibular 6 Lista,masculino
2015/1,Noturno,104,1884,Cancelamento 0 crédito em dois semestres,Vestibular 5 Lista,masculino
2015/1,Noturno,104,1885,Encerramento novo ingresso,Vestibular,masculino
2015/1,Noturno,104,1886,Reativado,Vestibular 4 Lista,masculino
2015/1,Noturno,104,1887,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1888,Ativo,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1889,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1890,Transferência USP,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1891,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1892,Ativo,Vestibular,masculino
2015/1,Noturno,104,1893,Ativo,Vestibular,masculino
2015/1,Noturno,104,1894,Cancelamento menos 20% créditos 2 semestres,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1895,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1896,Ativo,Vestibular,masculino
2015/1,Noturno,104,1897,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1898,Ativo,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1899,Trancado,Vestibular,feminino
2015/1,Noturno,104,1900,Ativo,Vestibular 6 Lista,masculino
2015/1,Noturno,104,1901,Trancado,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1902,Ativo,Vestibular 5 Lista,masculino
2015/1,Noturno,104,1903,Cancelamento 0 crédito em dois semestres,Vestibular 7 Lista,masculino
2015/1,Noturno,104,1904,Ativo,Vestibular,masculino
2015/1,Noturno,104,1905,Ativo,Vestibular 4 Lista,masculino
2015/1,Noturno,104,1906,Cancelamento 0 crédito em dois semestres,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1907,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1908,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1909,Ativo,Vestibular 4 Lista,feminino
2015/1,Noturno,104,1910,Ativo,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1911,Ativo,Vestibular 2 Lista,feminino
2015/1,Noturno,104,1912,Transferência USP,Vestibular 4 Lista,masculino
2015/1,Noturno,104,1913,Cancelamento 0 crédito em dois semestres,Vestibular,masculino
2015/1,Noturno,104,1914,Ativo,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1915,Trancado,Vestibular 6 Lista,masculino
2015/1,Noturno,104,1916,Ativo,Vestibular,masculino
2015/1,Noturno,104,1917,Ativo,Vestibular,feminino
2015/1,Noturno,104,1918,Ativo,Vestibular 4 Lista,feminino
2015/1,Noturno,104,1919,Ingressante sem Frequência,Vestibular 6 Lista,feminino
2015/1,Noturno,104,1920,Ativo,Vestibular 5 Lista,masculino
2015/1,Noturno,104,1921,Ativo,Vestibular,masculino
2015/1,Noturno,104,1922,Ativo,Vestibular 3 Lista,feminino
2015/1,Noturno,104,1923,Ativo,Vestibular 4 Lista,feminino
2015/1,Noturno,104,1924,Ativo,Vestibular 4 Lista,masculino
2015/1,Noturno,104,1925,Ativo,Vestibular 5 Lista,masculino
2015/1,Noturno,104,1926,Ativo,Vestibular 3 Lista,feminino
2015/1,Noturno,104,1927,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1928,Ativo,Vestibular,masculino
2015/1,Noturno,104,1929,Ativo,Vestibular 6 Lista,masculino
2015/1,Noturno,104,1930,Ativo,Vestibular,masculino
2015/1,Noturno,104,1931,Ativo,Vestibular,masculino
2015/1,Noturno,104,1932,Ativo,Vestibular,masculino
2015/1,Noturno,104,1933,Cancelamento 0 crédito em dois semestres,Vestibular,masculino
2015/1,Noturno,104,1934,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1935,Ativo,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1936,Ativo,Vestibular,masculino
2015/1,Noturno,104,1937,Ativo,Vestibular 4 Lista,masculino
2015/1,Noturno,104,1938,Ativo,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1939,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1940,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1941,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1942,Ativo,Vestibular,masculino
2015/1,Noturno,104,1943,Ativo,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1944,Ativo,Vestibular,masculino
2015/1,Noturno,104,1945,Transferência USP,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1946,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1947,Ativo,Vestibular 4 Lista,masculino
2015/1,Noturno,104,1948,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1949,Ativo,Vestibular 5 Lista,feminino
2015/1,Noturno,104,1950,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1951,Ativo,Vestibular 4 Lista,masculino
2015/1,Noturno,104,1952,Reativado,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1953,Término,Vestibular,masculino
2015/1,Noturno,104,1954,Reativado,Vestibular 5 Lista,masculino
2015/1,Noturno,104,1955,Encerramento novo ingresso,Vestibular 3 Lista,feminino
2015/1,Noturno,104,1956,Ativo,Vestibular,masculino
2015/1,Noturno,104,1957,Ativo,Vestibular,masculino
2015/1,Noturno,104,1958,Ativo,Transf USP,masculino
2015/1,Noturno,104,1959,Ativo,Vestibular 6 Lista,masculino
2015/1,Noturno,104,1960,Cancelamento menos 20% créditos 2 semestres,Vestibular,feminino
2015/1,Noturno,104,1961,Ativo,Vestibular 6 Lista,masculino
2015/1,Noturno,104,1962,Ativo,Vestibular 4 Lista,masculino
2015/1,Noturno,104,1963,Ativo,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1964,Desistência a pedido,Vestibular,feminino
2015/1,Noturno,104,1965,Ativo,Vestibular,masculino
2015/1,Noturno,104,1966,Desistência a pedido,Vestibular 6 Lista,masculino
2015/1,Noturno,104,1967,Ativo,Vestibular,masculino
2015/1,Noturno,104,1968,Ativo,Vestibular,masculino
2015/1,Noturno,104,1969,Ativo,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1970,Abandono 2 semestres sem matrícula,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1971,Ativo,Vestibular,masculino
2015/1,Noturno,104,1972,Ativo,Vestibular,masculino
2015/1,Noturno,104,1973,Trancado,Transf USP,masculino
2015/1,Noturno,104,1974,Ativo,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1975,Ativo,Vestibular,masculino
2015/1,Noturno,104,1976,Ativo,Vestibular,masculino
2015/1,Noturno,104,1977,Reativado,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1978,Transferência USP,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1979,Reativado,Vestibular 4 Lista,feminino
2015/1,Noturno,104,1980,Ativo,Vestibular 4 Lista,feminino
2015/1,Noturno,104,1981,Cancelamento 0 crédito em dois semestres,Vestibular 4 Lista,masculino
2015/1,Noturno,104,1982,Reativado,Vestibular 2 Lista,masculino
2015/1,Noturno,104,1983,Ativo,Vestibular 3 Lista,masculino
2015/1,Noturno,104,1984,Ativo,Vestibular,masculino
2015/1,Noturno,104,1985,Cancelamento 0 crédito em dois semestres,Vestibular 2 Lista,masculino
2016/1,Diurno,102,1986,Ativo,Vestibular - SISU,Feminino
2016/1,Diurno,102,1987,Trancado,Vestibular,Feminino
2016/1,Diurno,102,1988,Ativo,Vestibular - SISU,Feminino
2016/1,Diurno,102,1989,Ativo,Vestibular 2 Lista,Masculino
2016/1,Diurno,102,1990,Ativo,Vestibular 3 Lista,Masculino
2016/1,Diurno,102,1991,Ativo,Vestibular 2 Lista,Feminino
2016/1,Diurno,102,1992,Ativo,Vestibular,Masculino
2016/1,Diurno,102,1993,Transferência USP,Vestibular 5 Lista,Masculino
